Flow_Rate,Suction_Pressure,Discharge_Pressure,Vibration_RMS,Bearing_Temperature,Motor_Power,Fluid_Temperature,Cavitation_Index,Pump_Failure
267.76,2.57,11.94,2.06,65.39,53.21,47.68,1.94,0
196.19,2.35,12.7,3.83,64.84,63.42,40.91,1.16,0
270.01,2.57,9.53,0.8,55.31,72.2,61.41,3.15,0
303.85,3.27,15.56,1.44,68.83,39.97,34.01,3.04,0
222.56,2.43,11.04,3.22,66.63,62.28,26.63,1.36,0
243.97,1.8,11.75,2.63,65.66,68.39,43.04,1.16,0
250.66,2.4,11.6,3.8,48.65,65.4,45.83,1.19,0
214.68,2.22,7.57,1.39,63.55,63.87,32.31,2.1,0
279.17,3.35,14.52,0.74,69.44,27.57,49.6,4.0,0
244.56,3.2,9.61,8.02,48.83,58.21,40.56,0.86,1
268.88,2.56,11.41,1.02,56.58,58.77,37.29,2.82,0
210.06,1.73,13.49,0.87,73.78,68.18,45.45,2.05,0
230.31,1.76,15.65,1.1,59.76,80.81,37.12,1.88,0
282.51,2.51,9.3,2.32,53.95,56.11,32.65,1.75,0
233.22,2.7,10.88,2.47,72.54,54.83,23.86,1.82,0
327.71,2.28,15.46,0.52,49.35,61.96,33.83,3.21,0
232.02,2.21,13.16,0.93,34.65,60.33,64.95,2.53,0
260.11,2.14,13.68,4.13,45.65,66.49,40.36,1.0,0
291.97,2.49,9.37,1.55,68.63,67.94,29.83,2.22,0
186.17,1.07,11.05,2.56,61.25,57.36,52.67,0.7,0
170.76,1.84,11.58,0.99,55.82,67.49,39.53,2.05,0
181.35,2.12,9.86,3.0,67.73,56.72,42.92,1.25,0
306.82,3.22,7.81,0.95,57.0,38.24,42.74,3.67,0
225.17,2.01,10.72,0.68,52.33,42.66,54.85,2.6,0
365.12,2.61,15.39,0.4,65.02,24.98,26.71,3.95,0
224.61,2.64,12.15,1.98,50.42,84.94,54.59,2.04,0
258.3,3.28,15.44,3.1,60.88,79.28,47.45,1.88,0
319.39,3.26,12.45,3.16,45.46,75.52,40.77,1.85,0
340.27,2.47,10.09,2.26,42.35,56.75,31.46,1.75,0
342.77,2.21,15.19,4.08,44.61,74.65,37.53,1.04,0
304.38,2.1,12.53,0.58,54.69,73.47,40.42,2.88,0
296.08,2.36,14.4,0.62,47.22,38.19,58.09,3.16,0
276.66,2.24,9.33,0.87,47.56,48.21,54.35,2.65,0
285.03,2.83,14.6,1.46,53.16,68.06,36.12,2.61,0
225.2,2.75,14.67,1.92,54.13,52.66,60.09,2.17,0
213.18,2.86,12.72,4.34,36.39,49.39,49.51,1.28,0
249.85,3.26,9.98,1.56,25.0,72.35,44.71,2.9,0
242.34,3.62,11.88,3.31,59.8,47.58,37.19,1.98,0
229.6,2.57,13.53,2.89,56.67,97.22,34.23,1.56,0
281.34,3.16,12.59,4.33,38.56,83.91,45.43,1.42,0
292.99,2.29,13.5,2.74,60.24,56.8,43.84,1.44,0
253.98,3.21,14.53,4.53,60.21,78.74,36.09,1.39,0
316.49,3.14,10.38,0.4,51.37,62.8,51.14,4.0,0
198.62,3.11,9.11,1.59,78.51,53.76,41.63,2.73,0
241.29,2.56,11.91,0.4,70.23,89.67,44.18,3.87,0
217.74,2.1,11.18,0.86,50.21,65.86,50.73,2.48,0
166.01,1.66,13.96,0.81,50.43,46.58,48.27,2.02,0
246.28,2.48,9.31,4.52,37.51,66.9,23.8,1.07,0
244.52,3.42,14.55,1.68,69.7,85.16,47.62,2.92,0
318.11,2.31,15.38,7.46,57.96,60.04,40.28,0.66,1
278.39,2.97,12.0,1.56,64.88,63.14,35.53,2.65,0
203.91,3.01,12.15,0.4,29.39,55.5,40.52,4.0,0
333.43,2.33,10.08,1.45,64.33,65.28,36.94,2.16,0
304.95,3.29,10.64,2.77,48.88,45.33,41.27,2.05,0
276.19,0.75,10.98,2.41,62.01,48.07,39.79,0.52,0
239.81,1.77,15.61,1.99,61.25,54.86,46.88,1.36,0
206.83,1.95,11.82,2.54,54.75,62.52,24.68,1.29,0
233.25,2.01,8.69,3.79,46.63,76.69,41.84,1.0,0
298.99,2.7,12.64,0.4,59.79,57.79,39.71,4.0,0
334.81,2.67,14.07,2.18,44.97,72.41,62.52,1.95,0
319.45,2.74,11.94,0.8,67.61,53.4,20.43,3.33,0
228.0,2.86,15.67,3.06,46.34,68.83,49.22,1.66,0
199.62,1.93,13.94,0.91,55.27,77.98,44.33,2.23,0
256.34,1.77,9.38,0.93,46.05,58.27,47.66,2.03,0
170.42,2.74,10.62,0.56,56.9,65.27,35.53,3.78,0
264.54,2.12,12.57,2.06,42.62,51.2,43.19,1.6,0
243.36,1.56,7.83,0.4,45.29,68.8,41.45,2.36,0
229.03,3.08,12.84,0.55,82.53,17.98,75.36,4.0,0
178.24,3.34,7.6,2.1,65.13,35.61,36.91,2.49,0
273.11,3.43,14.56,1.61,59.43,68.59,32.15,3.01,0
226.03,2.61,14.27,1.59,61.17,35.46,60.01,2.3,0
197.35,2.88,13.26,0.4,58.67,52.67,43.44,4.0,0
120.75,3.32,10.31,2.1,53.93,81.05,45.14,2.48,0
248.76,2.12,12.43,2.24,64.08,72.96,51.27,1.51,0
329.75,3.17,10.72,4.03,45.08,95.92,40.77,1.5,0
324.76,2.67,9.42,2.85,74.15,61.13,35.81,1.62,0
229.43,3.05,11.15,0.77,56.44,58.76,41.32,3.77,0
222.9,2.61,13.75,0.76,64.62,60.15,31.59,3.25,0
271.09,3.28,12.11,4.26,73.88,46.13,25.48,1.49,0
205.07,2.63,15.63,3.8,60.89,56.8,31.57,1.3,0
263.58,1.61,13.91,1.79,45.27,41.09,16.38,1.32,0
284.47,3.37,13.65,3.13,69.63,77.6,36.36,1.92,0
305.21,1.93,7.98,3.51,75.35,71.08,35.0,1.01,0
245.49,3.25,11.29,0.45,31.64,42.59,46.04,4.0,0
240.83,2.45,9.34,0.65,53.78,50.02,41.29,3.22,0
210.49,3.21,11.54,1.37,58.5,65.86,38.61,3.06,0
212.79,3.18,10.27,4.31,51.83,64.07,51.78,1.43,0
239.81,2.76,11.06,6.0,40.05,44.26,35.83,0.95,1
266.53,2.81,14.65,2.22,44.4,60.99,28.9,2.02,0
291.11,2.75,13.19,0.72,32.81,68.57,15.0,3.49,0
213.86,1.29,14.52,0.84,66.46,69.0,40.25,1.55,0
317.17,2.57,8.0,1.45,71.48,85.27,39.47,2.38,0
237.8,1.83,12.14,1.43,71.32,63.75,52.69,1.71,0
249.04,2.6,14.42,0.81,54.65,41.39,31.32,3.16,0
216.38,1.81,15.77,1.58,58.26,44.03,47.5,1.6,0
140.91,1.79,8.13,0.4,67.84,78.84,15.17,2.71,0
289.78,3.46,11.12,1.66,52.21,84.16,27.01,2.98,0
283.16,3.14,14.59,0.99,43.61,59.48,43.84,3.51,0
237.34,2.5,11.52,0.95,48.15,65.74,46.89,2.84,0
253.01,2.61,9.72,2.68,57.11,61.4,23.41,1.66,0
273.22,2.35,8.13,2.78,46.44,55.53,32.05,1.46,0
179.69,2.84,9.63,1.35,60.68,37.63,40.45,2.73,0
226.19,2.09,7.78,0.64,38.74,67.16,39.05,2.78,0
285.74,3.1,12.15,2.09,52.09,86.73,45.48,2.32,0
193.56,2.35,14.24,1.32,59.87,62.55,49.13,2.29,0
263.21,2.25,8.85,3.28,56.59,55.47,27.22,1.24,0
188.95,2.51,12.64,2.65,46.18,53.52,44.44,1.61,0
270.99,2.15,14.11,2.96,63.82,67.45,32.8,1.27,0
248.4,2.7,11.99,0.4,58.15,77.27,43.36,4.0,0
177.32,2.18,7.97,5.4,29.93,67.99,35.33,0.82,0
302.41,2.78,12.97,2.15,60.46,31.95,50.77,2.04,0
216.94,3.23,11.86,0.4,49.93,86.14,45.87,4.0,0
213.54,2.07,11.61,1.5,48.7,72.5,30.11,1.88,0
259.03,2.42,10.63,1.83,45.04,57.3,23.21,1.96,0
301.69,2.78,12.22,4.52,42.96,52.05,51.89,1.2,0
204.29,2.24,13.27,2.81,57.48,53.3,32.94,1.38,0
252.78,2.78,17.98,2.37,61.55,72.94,33.98,1.92,0
269.3,2.83,12.28,1.87,56.84,30.37,47.42,2.27,0
281.19,3.15,15.78,1.61,66.39,67.71,29.77,2.75,0
257.94,2.14,12.89,0.42,61.98,64.21,41.99,3.19,0
233.48,1.93,11.75,2.21,30.92,64.0,40.18,1.4,0
212.76,2.32,12.37,0.81,44.0,42.56,39.18,2.81,0
253.88,1.92,8.95,1.06,69.26,34.44,51.95,2.08,0
201.75,2.84,12.76,2.9,39.77,93.67,44.66,1.71,0
118.54,1.8,7.02,1.0,25.0,61.99,49.79,2.0,0
269.65,3.9,9.84,0.4,76.98,89.04,37.5,4.0,0
290.68,3.28,12.27,1.53,58.56,73.55,32.76,2.95,0
143.67,2.51,14.98,0.4,46.8,61.69,50.39,3.8,0
204.56,3.02,15.58,1.98,44.82,63.48,34.29,2.34,0
277.86,1.52,11.41,3.1,62.55,76.21,41.24,0.87,0
342.59,4.01,12.39,1.63,60.74,77.89,44.24,3.49,0
250.94,2.15,14.46,0.4,58.93,67.14,32.3,3.25,0
217.24,2.43,8.68,3.38,52.74,76.39,32.34,1.31,0
241.77,1.39,13.01,4.74,39.63,77.11,37.28,0.58,0
311.87,2.79,9.93,1.5,54.57,64.94,47.44,2.54,0
220.93,1.84,11.57,1.06,67.78,50.94,43.46,1.99,0
214.04,2.56,10.85,0.42,48.5,67.46,26.47,3.83,0
228.28,2.17,13.09,2.03,62.21,48.78,59.53,1.66,0
207.1,1.85,13.38,4.17,50.14,54.29,43.8,0.86,0
255.52,2.02,14.23,0.44,64.61,65.96,35.76,2.98,0
323.11,2.64,12.87,0.4,43.24,58.81,38.47,3.99,0
264.54,1.73,12.43,1.54,55.16,79.73,37.58,1.55,0
238.64,2.05,16.64,0.45,60.48,50.09,36.28,3.02,0
236.87,2.9,8.19,1.82,46.89,28.08,51.66,2.36,0
179.66,4.06,16.24,2.28,59.35,79.65,63.76,2.88,0
289.74,2.79,11.28,2.37,54.65,60.71,34.87,1.92,0
246.5,1.95,13.43,2.85,54.47,61.43,35.42,1.19,0
241.88,2.28,11.19,5.38,46.87,48.17,39.1,0.86,0
393.69,2.52,10.24,3.36,66.97,31.75,26.23,1.37,0
263.44,2.29,13.21,3.54,43.66,47.72,45.28,1.19,0
216.17,3.04,14.61,0.56,58.36,68.55,41.87,4.0,0
230.81,2.63,13.18,1.96,44.81,56.98,41.5,2.05,0
301.68,3.04,10.64,4.36,54.21,55.01,21.47,1.36,0
255.1,2.31,21.03,1.16,62.71,34.51,17.38,2.4,0
185.28,3.3,15.0,3.26,51.53,87.17,36.32,1.83,0
291.37,2.4,14.33,6.32,25.0,59.11,46.62,0.79,0
219.93,1.92,11.12,0.8,38.86,95.13,22.22,2.34,0
334.3,3.81,10.44,0.44,29.1,65.5,48.95,4.0,0
298.6,1.41,11.3,2.42,55.81,83.27,36.97,0.96,0
229.87,2.06,14.7,1.72,54.94,49.23,31.71,1.73,0
307.65,2.12,9.52,5.06,50.79,37.28,40.83,0.84,0
253.05,4.0,9.33,0.66,47.48,57.2,27.02,4.0,0
288.37,3.58,13.35,4.23,57.65,68.4,15.0,1.64,0
271.81,3.4,12.8,1.66,37.63,70.03,52.06,2.91,0
211.91,2.3,10.07,1.01,66.47,65.92,39.51,2.55,0
221.04,3.96,9.27,1.97,55.9,94.38,32.79,3.08,0
296.35,2.72,15.59,1.37,43.66,65.88,34.22,2.6,0
234.94,3.09,12.89,1.86,49.98,55.35,32.25,2.48,0
231.84,2.61,8.59,4.09,53.42,56.5,36.47,1.22,0
207.02,2.47,8.77,6.7,38.43,47.92,38.88,0.78,0
269.06,2.35,11.1,1.76,63.05,64.4,46.88,1.95,0
342.81,2.37,13.83,2.56,66.59,76.22,33.04,1.56,0
201.96,2.87,13.49,3.68,56.41,81.13,29.43,1.45,0
251.09,2.72,14.83,2.53,66.29,55.55,34.64,1.8,0
313.55,2.48,8.27,1.07,86.8,59.21,64.64,2.67,1
246.42,3.41,12.56,2.27,32.46,50.38,41.57,2.42,0
270.36,0.72,15.56,1.72,55.62,74.52,44.0,0.61,0
202.19,2.81,15.33,0.4,38.88,41.48,37.45,4.0,0
269.27,2.93,12.9,0.4,73.73,49.17,57.33,4.0,0
241.58,3.19,17.87,2.27,57.96,10.0,48.6,2.26,0
294.36,2.46,13.52,0.9,46.62,42.31,29.59,2.87,0
303.43,2.62,14.61,3.74,51.88,51.13,41.58,1.32,0
366.53,3.09,12.11,1.03,71.04,52.34,36.13,3.38,0
276.08,3.39,10.05,1.2,60.43,40.58,44.11,3.47,0
264.66,2.32,9.81,3.13,61.95,43.05,49.97,1.32,0
258.75,2.66,12.45,1.45,72.86,78.92,27.77,2.46,0
234.11,3.51,11.47,0.86,66.45,48.3,43.59,4.0,0
265.23,1.23,7.58,2.73,68.49,32.86,31.93,0.77,0
236.71,2.09,9.44,8.4,53.48,44.36,54.16,0.54,1
257.58,3.38,11.2,1.01,27.95,44.56,49.66,3.74,0
309.29,3.16,13.82,3.42,56.24,58.94,20.1,1.69,0
204.71,2.81,11.96,3.01,47.03,65.39,28.73,1.65,0
301.29,2.23,11.82,7.33,64.46,39.7,26.56,0.65,1
309.27,1.97,9.53,4.35,33.76,64.5,39.38,0.88,0
244.69,2.15,12.06,1.86,64.94,81.0,43.01,1.73,0
154.52,3.43,15.3,2.68,57.26,75.24,47.91,2.18,0
222.65,2.12,12.39,0.4,59.25,68.69,37.54,3.22,0
308.36,2.56,8.23,5.05,62.43,66.12,37.18,1.02,0
248.97,2.05,8.87,0.56,54.66,55.25,42.84,2.83,0
205.03,3.01,13.47,2.66,51.0,81.28,71.5,1.92,0
227.29,2.18,11.44,2.65,68.62,66.44,24.85,1.4,0
287.83,2.44,11.81,3.0,62.12,47.93,21.21,1.44,0
274.6,1.49,10.47,0.83,63.27,57.74,34.64,1.79,0
239.25,1.53,13.26,1.85,54.01,49.86,32.81,1.24,0
233.49,2.5,11.25,3.23,56.31,57.92,32.62,1.4,0
232.37,1.7,11.53,3.01,54.84,78.23,39.88,1.0,0
208.49,3.76,9.87,7.01,34.07,57.36,28.3,1.14,0
322.69,1.26,14.3,4.83,38.43,48.08,34.05,0.52,0
235.5,2.02,11.45,1.69,53.52,75.61,37.05,1.72,0
304.77,2.51,13.52,1.65,32.47,79.15,37.29,2.17,0
318.46,2.28,9.02,0.97,53.68,48.22,38.59,2.57,0
294.92,1.84,16.33,3.05,44.27,82.2,38.5,1.07,0
230.58,1.93,15.19,0.4,54.09,74.44,31.93,2.92,0
268.17,1.91,7.23,0.42,57.04,51.72,37.45,2.85,0
248.91,2.33,10.0,2.84,32.7,78.28,39.95,1.42,0
209.33,3.67,13.19,4.0,58.9,41.52,49.6,1.75,0
264.6,2.55,8.7,1.1,49.61,52.77,25.19,2.71,0
196.94,3.21,11.67,3.26,27.13,43.58,40.24,1.78,0
303.45,2.8,13.07,5.43,49.47,45.35,41.65,1.05,0
229.09,3.17,11.54,3.81,59.56,72.77,41.84,1.57,0
259.05,0.82,13.35,2.55,50.13,59.78,42.31,0.54,0
262.75,2.32,10.27,2.79,49.4,43.33,26.87,1.43,0
238.35,3.28,6.39,3.15,56.85,51.16,41.61,1.87,0
276.4,2.16,14.46,2.15,49.25,50.03,41.06,1.59,0
228.63,3.56,14.44,1.4,51.79,63.76,45.48,3.36,0
289.21,3.39,18.26,2.23,39.08,94.1,38.34,2.43,0
189.43,2.22,6.48,1.33,48.78,63.09,34.6,2.15,0
255.69,2.2,13.88,3.88,77.61,64.08,50.01,1.07,0
337.25,1.89,7.08,2.16,57.14,83.12,27.82,1.39,0
204.99,2.12,16.39,0.99,58.23,51.86,26.26,2.36,0
219.5,1.76,13.22,1.68,47.29,79.99,27.59,1.5,0
273.13,2.76,9.62,1.04,50.26,53.63,43.46,3.0,0
258.08,1.63,13.95,5.56,52.26,54.6,32.77,0.6,0
265.78,2.86,10.62,3.73,65.49,55.05,38.89,1.44,0
272.01,2.88,12.75,1.48,69.39,58.39,53.85,2.64,0
278.56,1.5,12.51,1.27,49.55,57.38,28.23,1.49,0
299.94,3.43,16.36,1.46,54.72,65.37,22.98,3.17,0
268.44,2.81,16.54,0.57,52.18,53.64,48.3,3.86,0
239.14,2.95,10.51,2.26,64.15,61.51,31.66,2.1,0
280.27,2.04,14.65,0.68,60.62,35.83,28.28,2.64,0
335.49,2.87,12.89,1.96,53.92,71.74,38.92,2.24,0
244.03,3.18,8.47,3.7,67.12,76.98,38.09,1.6,0
206.15,2.44,10.26,5.28,61.22,63.32,31.32,0.93,0
299.82,3.7,17.84,1.33,45.75,71.22,45.62,3.59,0
244.58,2.53,12.89,1.25,55.1,47.44,32.21,2.53,0
152.23,3.18,14.5,0.51,52.88,82.76,31.75,4.0,0
288.13,2.68,11.47,3.13,43.15,62.85,21.34,1.53,0
225.91,2.85,10.65,2.0,52.3,35.92,15.45,2.19,0
245.93,1.5,12.07,1.07,68.67,78.23,42.36,1.61,0
264.94,2.72,11.33,1.19,68.14,70.77,26.79,2.79,0
258.57,2.06,8.27,4.21,65.96,88.07,38.47,0.94,0
281.93,1.99,9.49,0.4,64.35,84.96,59.28,3.02,0
230.4,3.55,13.77,4.77,57.5,80.13,44.65,1.47,0
273.09,2.37,11.05,0.96,47.78,67.11,40.28,2.69,0
238.32,1.9,12.06,3.43,61.77,70.7,44.24,1.01,0
283.25,2.28,12.59,0.73,35.24,43.82,61.57,2.89,0
277.69,1.72,12.78,2.64,46.94,55.84,21.14,1.11,0
207.91,3.36,14.87,1.72,68.26,104.76,38.64,2.83,0
298.87,2.08,9.25,4.7,49.09,34.08,54.75,0.87,0
225.88,2.82,13.43,1.66,62.68,64.65,43.08,2.42,0
286.36,3.31,13.89,5.05,50.64,59.41,52.05,1.32,0
266.53,2.2,14.46,1.45,61.6,72.8,33.74,2.04,0
332.72,2.82,8.47,3.29,36.52,62.98,27.5,1.55,0
239.94,1.88,12.64,3.79,70.26,78.22,59.11,0.93,0
234.28,3.97,16.29,1.62,41.61,60.23,40.75,3.46,0
249.13,3.06,11.75,2.04,38.66,71.61,48.26,2.33,0
236.36,2.38,13.21,0.55,69.62,65.49,48.88,3.32,0
286.0,2.04,13.95,2.47,54.97,55.63,52.8,1.37,0
177.27,2.43,9.44,3.44,51.33,53.49,42.94,1.3,0
202.58,2.3,16.58,5.39,73.81,79.17,43.38,0.86,0
201.95,3.67,13.25,3.64,63.77,69.37,44.97,1.88,0
292.76,1.76,13.3,2.29,49.61,74.94,33.58,1.25,0
326.98,2.58,7.84,1.56,53.39,78.82,50.5,2.3,0
245.3,2.49,13.99,1.9,67.89,52.23,34.29,1.98,0
242.4,2.43,13.27,1.66,43.44,55.94,51.06,2.09,0
253.15,2.43,16.06,3.95,72.32,54.89,47.95,1.17,0
302.28,2.43,11.22,4.77,49.68,75.47,17.94,1.01,0
208.27,3.02,9.53,1.64,44.54,61.36,48.07,2.62,0
260.73,2.87,10.29,2.91,68.04,62.75,42.34,1.72,0
293.88,2.75,10.74,1.81,63.82,44.18,53.34,2.25,0
272.55,0.68,9.2,0.42,33.68,72.36,57.33,1.02,0
258.53,2.68,15.23,0.67,53.72,72.86,41.11,3.49,0
295.05,1.51,15.32,1.02,41.74,68.42,43.57,1.66,0
128.35,2.89,11.51,1.81,64.58,62.44,27.17,2.36,0
280.5,3.38,11.02,2.36,75.64,75.65,38.32,2.35,0
220.57,1.94,7.46,5.45,61.45,59.26,56.56,0.73,0
167.62,2.34,13.74,2.09,45.88,81.29,40.0,1.75,0
273.0,2.14,16.13,2.16,65.68,70.72,49.27,1.57,0
311.81,3.24,10.41,3.43,54.4,41.07,39.78,1.73,0
243.81,2.56,11.71,0.73,54.11,58.0,38.83,3.24,0
292.88,3.54,13.09,2.38,49.18,64.87,45.75,2.43,0
322.55,2.75,16.31,3.21,56.26,49.55,15.0,1.54,0
309.17,2.65,12.5,1.46,54.15,76.19,43.72,2.44,0
323.8,2.54,12.49,1.94,26.15,30.36,17.51,1.99,0
283.4,2.99,12.45,1.6,55.31,72.06,39.17,2.62,0
253.39,1.46,8.44,1.46,53.35,70.36,31.65,1.34,0
177.91,2.55,8.38,2.25,59.16,30.19,28.45,1.82,0
238.93,2.46,9.98,3.97,30.92,61.55,54.78,1.18,0
212.05,2.94,14.53,2.8,61.14,53.48,51.2,1.81,0
347.69,2.39,11.16,4.57,55.34,81.26,36.44,1.02,0
242.09,1.88,10.68,1.45,60.94,47.44,63.78,1.74,0
255.54,2.5,10.63,2.96,35.45,71.99,49.94,1.49,0
274.82,1.85,11.66,2.48,40.18,74.97,38.42,1.24,0
251.96,1.34,16.26,3.93,32.5,54.11,21.12,0.65,0
326.28,2.94,11.62,3.08,56.76,79.47,39.01,1.7,0
221.98,2.85,10.03,4.43,50.86,53.77,33.68,1.25,0
258.76,2.78,12.06,1.21,53.27,79.99,35.38,2.82,0
216.59,3.28,16.39,5.54,38.29,99.07,44.14,1.21,0
190.6,2.1,10.74,1.45,40.48,73.95,33.72,1.95,0
222.47,1.64,9.05,1.32,25.05,69.18,53.21,1.6,0
248.33,2.46,10.75,2.87,38.85,52.9,34.7,1.49,0
230.68,2.29,12.32,0.4,47.2,87.86,29.78,3.47,0
218.84,1.99,13.72,1.94,47.82,73.32,46.5,1.56,0
186.72,2.45,14.52,1.1,54.19,53.09,39.72,2.61,0
246.26,2.13,9.39,0.85,64.14,82.49,48.55,2.54,0
182.29,1.4,9.62,1.08,46.73,61.65,41.71,1.5,0
284.2,2.24,11.19,1.41,60.87,70.15,26.11,2.1,0
253.71,1.82,13.71,1.08,64.34,53.84,43.04,1.95,0
184.41,2.64,8.85,0.8,68.8,45.92,30.92,3.23,0
236.09,2.11,10.48,1.44,60.88,46.7,41.46,1.96,0
216.15,3.17,10.52,0.62,55.88,54.28,34.02,4.0,0
264.36,3.46,14.35,2.93,42.04,67.7,37.95,2.07,0
310.32,2.91,13.32,1.33,58.27,55.53,40.43,2.82,0
165.62,1.57,14.26,0.84,50.48,48.13,47.34,1.88,0
255.18,3.4,15.35,3.26,71.52,45.73,34.49,1.89,0
242.79,3.45,11.24,2.94,56.1,79.0,15.0,2.05,0
280.21,2.51,9.03,0.98,53.08,58.16,30.43,2.81,0
259.59,3.29,9.05,6.55,71.99,30.64,41.34,1.06,0
216.16,2.17,7.4,5.96,49.21,59.88,51.82,0.75,0
235.64,1.38,10.85,3.39,54.96,53.77,43.0,0.74,0
214.18,2.04,11.04,4.47,79.11,63.07,49.96,0.89,0
298.42,3.54,13.97,0.79,58.19,51.49,41.58,4.0,0
250.96,1.61,12.04,2.73,68.5,79.3,42.18,1.01,0
335.55,2.5,10.77,1.86,73.05,57.7,37.58,2.01,0
247.27,2.52,11.71,2.78,48.38,56.84,50.49,1.57,0
218.12,2.19,9.4,3.11,65.91,55.26,56.46,1.26,0
181.88,2.23,14.56,3.15,51.01,67.11,30.35,1.27,0
168.86,2.54,10.04,1.05,79.48,65.92,42.25,2.76,0
178.71,2.16,9.15,8.57,72.32,54.14,28.08,0.55,1
262.02,1.65,14.04,2.09,63.92,60.36,56.71,1.23,0
272.89,2.63,13.44,0.73,67.54,56.2,41.71,3.32,0
178.85,3.14,7.69,3.72,46.65,72.75,39.8,1.58,0
290.28,3.02,14.14,1.14,75.61,40.67,28.61,3.17,0
228.26,2.01,10.15,2.08,44.15,54.89,37.75,1.51,0
256.61,1.75,11.06,1.59,59.88,57.07,39.24,1.54,0
322.55,2.33,12.47,2.8,46.43,80.92,29.26,1.44,0
290.36,3.44,13.47,4.42,65.32,77.63,41.51,1.52,0
237.92,2.89,13.11,2.4,75.94,65.88,31.41,1.98,0
209.9,2.92,11.88,1.39,60.42,45.08,44.35,2.77,0
153.17,3.03,10.94,6.1,58.78,60.86,30.14,1.03,0
217.64,2.75,13.03,4.98,53.64,88.19,41.57,1.11,0
240.5,2.57,11.7,8.69,56.21,57.77,38.06,0.65,1
205.58,2.9,16.51,1.3,50.97,61.93,43.01,2.84,0
244.09,2.17,13.47,0.79,74.6,62.8,41.66,2.66,0
253.46,1.65,9.69,0.47,64.53,47.25,40.95,2.4,0
239.88,2.93,10.81,1.61,50.83,47.87,32.6,2.56,0
220.75,3.24,12.12,2.54,55.72,47.85,45.54,2.14,0
257.59,1.83,15.25,1.07,89.99,55.53,42.87,1.97,0
269.89,2.99,15.53,0.77,58.27,66.63,46.37,3.7,0
200.93,3.51,11.01,2.82,72.44,62.55,39.75,2.15,0
313.49,2.5,9.67,4.32,48.08,67.61,38.2,1.12,0
245.56,2.01,9.35,0.4,60.68,92.41,29.85,3.04,0
250.85,2.57,12.63,0.4,47.51,98.92,33.39,3.9,0
281.87,2.17,17.76,2.03,48.58,61.41,35.27,1.65,0
260.49,2.13,13.35,3.17,64.52,73.85,49.61,1.21,0
292.89,2.76,8.02,0.88,44.25,69.89,27.55,3.24,0
262.92,1.54,10.18,0.54,40.7,76.15,26.61,2.15,0
222.44,1.63,10.44,4.05,63.22,75.63,39.29,0.77,0
266.27,2.51,9.94,2.01,49.14,52.08,32.34,1.93,0
198.53,2.49,11.03,0.97,51.64,89.72,36.18,2.81,0
254.89,2.71,12.92,6.36,33.39,82.97,35.6,0.89,0
248.5,3.63,13.7,3.31,39.77,74.5,33.69,1.99,0
240.63,2.56,14.73,1.84,57.65,70.28,32.37,2.07,0
244.22,2.86,13.31,3.83,52.2,65.98,30.68,1.41,0
165.32,1.91,7.11,0.46,65.91,63.08,36.31,2.81,0
225.31,2.96,9.36,1.44,44.2,71.81,25.38,2.76,0
254.18,2.18,11.6,1.19,53.01,63.81,46.06,2.23,0
257.19,2.54,12.37,1.61,55.56,65.67,31.16,2.22,0
203.75,2.43,14.15,5.0,52.55,60.35,44.53,0.97,0
306.96,3.12,12.11,5.65,62.17,58.0,33.41,1.13,0
211.02,1.71,12.13,2.38,41.97,88.74,50.37,1.18,0
293.63,1.13,12.59,1.25,61.15,63.16,40.4,1.13,0
269.22,2.37,11.36,0.7,68.67,55.73,29.23,3.04,0
220.92,2.78,12.22,5.2,45.12,64.36,64.98,1.08,0
329.89,2.59,14.81,2.92,59.81,43.76,35.82,1.55,0
196.29,3.24,11.79,1.08,59.29,76.0,34.43,3.47,0
291.36,2.76,11.92,1.18,62.07,62.07,35.12,2.85,0
295.03,2.16,11.92,2.31,55.02,56.97,43.98,1.52,0
219.82,1.1,15.24,0.44,72.02,55.44,25.47,1.64,0
312.66,2.36,9.23,1.73,80.32,38.21,41.36,1.97,0
238.75,3.12,16.44,1.03,62.5,89.27,23.15,3.41,0
262.99,2.26,9.06,3.91,58.77,64.87,39.26,1.1,0
261.71,2.52,10.36,2.24,55.17,89.06,51.27,1.8,0
243.96,2.75,13.86,1.29,39.24,58.12,34.45,2.71,0
286.49,1.89,14.58,0.93,37.87,68.84,48.88,2.17,0
285.71,2.87,8.49,6.15,41.15,73.04,23.31,0.97,0
171.32,3.48,9.27,5.39,58.19,69.36,33.78,1.31,0
308.7,2.4,12.69,0.4,52.69,55.24,27.76,3.63,0
175.19,1.82,17.86,5.69,73.33,35.45,59.08,0.66,0
296.46,2.46,15.12,0.84,25.0,95.86,35.92,2.94,0
300.7,1.17,11.38,2.6,55.49,51.04,33.5,0.76,0
200.91,2.7,5.95,2.32,60.2,100.06,37.42,1.89,0
231.51,2.77,12.2,0.71,65.77,52.95,40.07,3.54,0
200.24,3.51,12.91,3.5,56.72,82.68,36.29,1.85,0
240.33,2.38,11.04,0.96,59.38,70.77,28.09,2.7,0
236.14,2.75,9.87,2.31,57.11,71.46,53.49,1.93,0
285.08,1.98,12.4,7.38,60.28,52.57,50.88,0.57,1
308.96,2.29,9.64,1.65,54.77,55.9,43.33,1.97,0
312.81,1.58,16.68,1.91,80.39,56.11,42.8,1.25,0
