Spindle_Speed,Feed_Rate,Cutting_Force,Tool_Wear_Index,Spindle_Vibration,Axis_Feed_Error,Coolant_Pressure,Motor_Temperature,CNC_Failure
9422.5,696.4,1014.2,171.8,3.83,6.14,21.73,42.2,0
5073.5,442.9,864.5,119.3,1.54,3.02,20.77,43.1,0
3697.4,599.3,679.1,150.7,0.47,0.66,18.9,52.7,0
3180.0,503.5,614.6,22.4,1.32,3.9,14.96,61.9,0
7069.1,1069.2,1068.9,214.7,1.28,6.03,26.31,50.7,0
3175.3,923.7,718.5,66.1,5.05,3.65,20.75,67.5,0
5441.5,957.2,827.6,164.1,4.54,6.06,16.94,20.0,0
6656.0,917.8,647.4,193.5,1.24,7.18,18.91,41.2,0
6277.8,833.4,685.4,134.2,0.47,6.95,24.67,37.0,0
6638.2,1092.1,822.1,87.6,0.77,5.18,24.93,58.9,0
6333.4,677.8,935.4,234.9,0.8,0.7,18.86,51.9,0
7918.3,821.3,280.6,74.0,2.46,0.2,17.8,46.2,0
4571.5,949.4,853.7,228.2,1.32,5.47,18.06,53.7,0
4984.5,535.8,685.9,45.9,2.47,5.95,24.16,59.3,0
4841.0,1419.3,1158.5,99.5,3.21,4.03,25.19,37.1,0
7245.3,805.7,1497.4,41.9,4.2,4.66,18.97,37.1,0
7350.6,828.4,771.0,10.5,1.61,3.76,22.55,42.8,0
6676.8,1051.4,471.1,69.9,0.75,4.17,18.7,47.7,0
7775.2,983.0,875.7,30.1,3.05,4.95,14.55,51.0,0
4232.9,807.6,804.8,236.9,4.17,6.26,22.42,45.9,0
8500.8,826.0,1283.7,185.2,1.76,4.28,19.36,46.9,1
8284.9,499.2,1216.6,10.9,1.87,4.05,19.45,52.2,0
7103.4,688.7,1040.4,61.4,0.64,3.64,23.21,50.6,0
8672.7,903.4,720.9,164.1,1.42,4.58,14.65,43.9,0
3515.1,888.8,999.1,101.7,0.3,0.2,11.5,52.6,0
5213.3,1044.2,908.3,201.3,2.83,6.28,21.47,41.6,0
4897.0,775.9,903.1,126.1,1.82,3.52,26.77,44.5,0
7082.2,522.5,507.2,160.3,1.44,2.04,23.87,64.8,0
4424.8,1011.3,1083.6,147.3,1.1,7.44,16.95,35.2,0
7136.2,1087.2,873.7,156.8,0.41,3.31,21.11,48.1,0
8055.8,979.6,827.8,62.9,0.4,1.38,22.06,46.2,0
7042.8,767.3,718.0,95.9,1.74,5.86,22.27,55.6,0
6425.6,1008.9,675.4,21.6,1.95,2.81,17.62,67.0,0
4518.2,1485.8,919.8,145.2,2.07,3.06,17.59,56.5,0
4729.7,823.0,465.2,115.6,5.69,6.14,10.71,47.6,0
7874.4,537.7,1023.7,185.0,0.3,6.46,20.89,49.7,0
7169.0,682.7,618.1,57.5,0.62,0.63,23.06,39.3,0
5941.5,925.1,397.1,110.5,4.94,3.8,23.89,49.6,0
5373.1,479.0,1250.8,51.6,1.05,0.38,15.57,55.9,0
2961.3,833.9,661.2,151.2,4.43,2.92,19.74,59.9,0
4393.7,876.1,691.1,205.0,1.23,2.02,19.63,41.1,0
8867.1,1107.0,1099.6,186.1,0.99,6.63,16.56,51.4,0
4079.3,1062.0,1258.0,227.2,2.26,1.27,24.15,34.4,1
6284.2,972.9,512.7,233.5,0.49,5.36,19.99,42.8,0
7511.2,367.5,639.6,187.6,0.31,3.26,17.97,42.5,0
4117.6,984.2,655.8,76.0,0.64,0.2,24.53,59.0,0
6277.1,941.1,1055.7,60.4,2.41,1.94,22.48,22.4,0
7406.9,851.2,1210.6,112.9,3.13,0.75,17.29,61.3,0
6018.7,454.0,612.3,238.6,3.93,1.95,13.02,32.7,0
10302.6,644.6,1161.2,104.9,1.92,1.48,16.9,43.5,0
3497.1,566.6,694.0,55.8,6.48,3.17,20.41,62.6,0
7588.1,397.0,923.9,227.2,1.5,6.4,17.95,23.7,0
5740.8,799.4,570.3,98.8,1.05,1.87,15.26,33.9,0
7157.9,640.4,823.2,168.9,0.6,1.17,18.99,53.5,0
6662.0,1325.1,825.6,191.3,4.78,2.49,13.13,29.3,0
4900.3,766.2,780.7,203.9,1.53,3.24,22.2,66.1,0
6343.5,1058.8,934.7,198.9,3.78,2.05,28.35,43.3,0
3213.1,486.2,628.5,202.3,2.16,0.76,22.38,47.2,0
6904.9,694.0,655.6,163.6,2.63,5.88,25.16,47.4,0
6447.2,819.4,946.3,102.9,2.31,5.44,17.34,41.7,0
6958.0,618.4,1145.2,163.5,0.64,3.75,18.55,56.6,0
7587.2,715.6,845.0,202.4,2.76,7.77,15.19,33.5,0
6551.4,756.4,960.8,90.6,1.21,10.18,22.33,40.7,0
6222.1,753.2,1016.8,78.2,1.13,7.32,24.13,45.1,0
4678.4,1171.0,1032.7,89.1,9.58,0.2,17.46,40.4,0
4931.7,875.6,640.2,136.8,4.1,4.78,20.81,28.6,0
7780.1,895.9,679.1,22.1,2.04,2.04,14.01,48.9,0
8154.5,907.9,698.2,189.2,4.66,3.11,19.3,41.8,0
5642.8,922.5,1274.3,41.9,1.95,0.2,16.59,39.8,0
6069.0,783.4,961.8,40.6,1.82,4.66,20.5,65.2,0
4643.1,735.9,951.9,55.5,1.85,8.33,22.36,50.6,0
7759.1,833.4,930.6,142.7,0.3,3.84,16.17,37.7,0
6998.1,1031.4,559.4,75.7,0.91,6.54,14.58,42.5,0
8911.8,1025.2,1276.4,94.7,1.27,4.86,19.63,37.0,0
4682.5,751.9,955.4,224.3,2.68,5.91,19.73,37.2,0
5433.0,953.6,1009.1,204.9,2.54,0.2,19.5,36.4,0
6347.2,761.1,461.6,206.0,2.39,5.08,14.92,45.8,0
6969.7,806.8,1021.5,142.9,1.1,6.12,14.97,36.4,0
5676.5,705.3,771.6,209.3,6.7,8.26,20.95,33.4,0
4690.6,763.7,559.0,189.1,2.34,0.4,12.72,28.1,0
7322.1,1068.3,640.2,229.2,0.91,8.1,15.07,47.3,0
7081.7,818.5,571.7,24.8,5.52,3.17,26.83,48.6,0
4625.6,827.1,568.0,16.6,1.95,4.47,17.73,41.4,0
8033.2,510.6,863.3,50.3,1.07,6.36,14.13,49.9,0
7755.3,738.2,764.9,223.7,1.12,6.31,14.78,26.1,0
6201.4,751.7,923.5,149.3,0.43,0.2,24.78,28.9,0
6119.4,634.2,1218.7,108.0,3.62,4.29,17.09,44.3,0
6831.1,804.3,821.5,127.9,0.71,1.35,19.17,50.5,0
4707.4,714.2,356.1,200.8,0.3,4.14,18.04,39.9,0
6045.0,816.0,796.8,223.7,0.94,2.48,13.99,50.8,0
2771.4,824.3,1112.5,177.8,2.44,0.2,13.73,49.4,0
7314.7,608.8,831.1,184.8,1.86,1.47,21.62,60.2,0
3657.8,720.3,1186.5,83.7,2.74,5.4,15.08,37.6,0
8255.1,815.5,949.6,117.4,2.84,4.87,28.87,41.7,0
5504.8,1036.9,445.6,213.6,1.63,1.25,13.91,46.8,0
5682.5,851.3,874.1,190.8,1.9,2.56,15.16,49.2,0
5058.4,667.6,915.3,167.4,1.26,4.62,21.8,26.8,0
5567.9,879.8,1087.7,25.0,2.9,4.73,20.49,44.8,0
8127.8,1141.5,1250.3,19.1,0.6,5.69,25.13,46.9,0
2268.3,983.3,1049.7,40.0,0.88,4.58,21.81,39.9,0
7915.4,909.5,946.9,143.7,2.85,5.48,24.54,62.9,0
6507.0,945.1,998.8,133.4,3.18,3.84,26.4,45.2,0
4189.5,1088.0,813.0,226.8,4.63,5.25,18.75,37.7,0
4387.0,1015.1,528.2,169.8,1.69,8.01,12.36,56.5,0
8514.6,913.4,859.1,77.6,2.52,7.93,25.82,42.9,0
4581.7,1013.7,930.4,47.1,2.11,4.09,23.74,45.6,0
4270.0,583.7,585.2,205.4,1.48,1.07,22.08,44.8,0
7706.0,499.5,1141.9,115.7,1.48,7.36,25.86,56.6,0
6507.8,831.4,1071.2,160.3,3.89,0.2,19.68,40.2,0
4593.1,813.7,548.2,140.0,1.57,5.3,17.6,38.0,0
6324.9,691.2,1150.5,34.7,2.25,5.21,24.36,34.4,0
4461.4,965.2,782.2,23.1,1.13,4.12,21.05,43.4,0
7651.2,427.4,678.7,96.7,1.21,4.99,19.1,45.8,0
7592.1,693.0,1087.4,93.2,0.48,0.7,26.09,42.7,0
6798.0,703.0,838.8,165.0,0.72,1.37,25.35,41.0,0
6542.5,472.7,1267.8,155.4,2.3,0.8,17.75,38.4,0
8641.8,1098.9,662.4,232.9,1.25,1.11,14.16,58.6,0
5999.5,528.2,469.0,207.4,1.06,2.24,16.12,35.4,0
4227.2,682.3,788.3,124.2,2.97,3.56,17.64,27.3,0
6674.2,981.6,1023.6,125.0,2.26,6.49,18.04,44.7,0
9129.1,929.2,646.0,165.0,1.66,8.89,21.09,61.4,0
4477.9,578.4,557.4,36.2,0.59,1.93,32.19,50.9,0
5457.8,936.5,900.4,240.0,1.97,3.81,24.05,49.3,0
6624.7,858.0,528.0,129.3,1.66,4.25,24.89,53.1,0
5919.1,1266.6,917.5,219.3,2.08,1.78,19.88,39.4,0
4526.5,880.8,775.1,232.5,2.0,2.84,20.91,37.7,0
7682.8,771.8,958.8,143.8,2.68,8.23,22.05,44.9,0
9480.1,628.7,545.6,33.8,0.63,6.99,24.83,53.4,0
6294.2,651.2,1135.6,141.9,1.61,7.3,23.89,39.4,0
4643.9,634.8,809.7,147.5,1.39,5.38,22.82,37.8,0
3676.6,1074.2,1018.0,191.5,1.26,6.12,17.43,43.0,0
6387.0,803.6,1061.2,21.1,4.17,4.91,13.19,53.9,0
7655.8,913.0,595.4,117.3,0.91,8.0,24.78,48.5,0
6712.8,1102.8,1044.1,222.2,2.02,0.2,22.93,46.2,0
5996.4,328.3,536.5,238.0,0.77,1.26,17.48,35.2,0
5116.1,1055.8,548.6,54.0,0.45,0.3,28.96,39.5,0
4361.8,811.1,1282.1,210.2,1.66,2.29,16.62,35.0,1
7252.1,887.0,1094.6,43.6,2.41,4.13,19.86,32.7,0
7370.7,634.3,1306.2,203.5,0.3,3.64,19.02,35.7,0
3681.4,649.0,768.6,73.8,1.4,1.87,17.27,52.1,0
8384.8,897.8,872.5,230.7,1.98,4.42,17.95,48.1,0
6861.1,1276.9,966.0,170.0,1.85,4.86,17.51,44.6,0
8099.4,1000.7,847.3,101.8,2.02,5.32,17.11,36.3,0
3986.8,1053.1,685.9,74.6,2.85,5.9,22.23,41.6,0
3951.3,761.6,652.9,64.1,0.3,2.44,23.43,47.5,0
5776.5,680.0,897.0,166.6,0.75,6.5,17.47,37.4,0
6754.2,643.8,615.3,216.0,1.69,3.82,18.0,42.4,0
8694.5,702.3,609.1,183.6,1.29,5.88,21.52,44.4,0
7059.1,389.4,936.6,202.0,1.79,2.42,20.97,58.4,0
5636.0,655.0,829.1,189.7,0.67,8.29,20.53,53.6,0
4460.4,687.9,1056.2,235.2,1.94,5.26,20.8,61.9,0
7845.0,764.9,756.5,184.3,3.62,4.28,22.43,39.7,0
4552.9,826.4,722.1,58.4,4.14,0.97,24.41,50.0,0
8442.7,872.5,943.2,192.1,4.32,6.72,17.8,47.6,0
5573.4,797.0,671.4,84.1,1.09,1.29,21.35,54.8,0
8385.9,683.7,705.2,239.0,1.38,9.54,18.05,60.0,0
7018.4,407.3,713.9,96.6,3.05,5.83,12.06,35.4,0
5794.5,684.9,803.9,77.3,0.61,0.74,16.42,39.8,0
5220.9,605.5,1239.9,65.0,3.77,4.53,27.16,30.5,0
5488.6,893.2,547.1,161.5,1.72,8.92,24.09,52.0,0
6642.5,981.9,1135.0,35.1,1.39,3.97,11.96,37.3,0
6115.7,987.7,1012.3,229.3,1.77,3.1,17.23,37.9,0
5109.3,951.4,1194.7,77.7,0.89,4.78,19.32,49.6,0
5751.6,773.3,1540.1,77.9,1.47,2.11,20.14,31.8,0
6117.9,695.6,1164.9,20.6,2.92,7.34,17.75,33.7,0
2806.9,650.6,1053.6,66.6,1.89,1.86,23.15,40.1,0
6687.3,498.5,561.3,106.4,4.24,5.08,26.1,45.2,0
4530.4,998.4,589.0,95.0,3.32,7.13,24.53,41.9,0
4270.0,765.1,929.2,72.8,1.49,4.14,17.81,46.5,0
3469.0,550.7,476.4,19.4,3.8,7.23,14.51,55.0,0
3309.2,634.7,985.4,79.1,0.77,3.53,22.41,50.1,0
3966.8,626.6,380.3,189.0,0.94,1.18,14.05,39.3,0
4936.5,808.6,1103.5,110.9,1.36,5.86,22.94,39.5,0
8929.9,1013.5,779.2,76.9,0.63,4.84,25.71,49.8,0
5211.2,730.4,877.9,80.1,1.05,1.6,22.07,43.0,0
6266.6,349.5,685.4,137.5,1.21,3.78,15.68,54.6,0
6600.7,762.2,432.3,79.5,2.87,1.56,16.08,44.9,0
6196.6,768.8,1121.6,155.1,4.1,3.98,20.26,32.5,0
5883.8,755.0,1143.9,237.6,2.96,9.71,27.11,46.4,0
4207.1,674.5,772.7,19.5,2.41,6.4,20.57,44.2,0
8176.4,843.5,995.6,48.8,0.92,5.57,15.53,46.9,0
8710.8,813.2,764.0,51.2,0.3,4.42,19.55,33.3,0
3476.0,795.0,913.5,112.8,0.92,6.62,28.45,32.8,0
4464.0,882.5,1017.0,19.5,0.61,4.19,14.1,59.0,0
5580.3,714.0,972.1,119.8,2.44,0.2,25.42,37.9,0
4553.2,702.7,1145.0,223.7,0.3,0.65,18.67,41.7,0
6758.9,1076.0,964.2,12.7,3.47,2.63,21.94,27.5,0
4907.6,911.9,856.2,93.9,2.25,2.95,23.73,45.5,0
9247.6,965.4,682.5,185.0,2.88,4.06,17.02,29.4,0
7785.8,1045.2,744.7,45.5,5.08,6.97,24.7,44.2,0
6318.9,905.2,1028.2,27.8,2.86,4.97,21.97,46.7,0
7540.5,985.7,519.6,155.1,0.43,4.45,25.52,40.1,0
7658.9,484.1,1093.3,12.3,1.6,1.24,21.62,50.5,0
5154.1,840.8,788.1,194.4,0.42,3.62,27.68,45.5,0
4775.7,763.5,669.9,25.4,0.48,2.45,13.42,48.1,0
6117.2,1135.5,608.3,130.6,1.21,1.44,22.81,42.9,0
7292.5,985.5,998.4,180.2,4.17,0.2,21.13,45.1,0
6208.6,673.9,846.8,65.7,1.25,1.04,15.74,63.9,0
3634.5,874.6,1199.5,33.8,0.48,8.36,25.22,43.2,0
4795.8,833.5,572.1,50.4,1.97,6.91,15.61,35.9,0
5889.0,890.9,722.8,206.6,3.45,1.87,22.87,42.8,0
5886.5,596.2,829.7,172.3,1.97,2.79,18.44,53.3,0
8958.8,872.0,684.6,55.6,0.73,10.29,29.15,36.0,0
3921.0,754.4,851.3,174.7,2.12,9.95,22.54,25.8,0
6758.4,856.5,920.3,173.0,0.47,4.54,22.64,22.2,0
8233.7,655.1,956.6,239.5,1.1,5.87,26.64,45.3,0
9407.2,683.0,1181.4,100.1,2.23,4.75,20.12,40.0,0
5393.4,1034.8,563.2,208.9,0.96,3.21,22.11,53.9,0
6737.1,589.7,924.3,112.7,0.79,4.69,14.8,43.2,0
6854.6,604.4,707.7,216.5,0.3,5.58,20.23,57.9,0
6293.2,789.7,944.6,31.1,0.92,6.63,20.39,30.9,0
5851.7,645.6,944.9,50.3,2.25,4.82,12.49,46.0,0
6654.0,623.0,632.9,205.5,0.3,4.78,21.88,51.3,0
2201.6,821.0,651.7,198.4,2.32,0.84,25.55,45.5,0
7023.1,499.0,962.6,80.2,3.45,1.94,23.53,49.5,0
6189.3,598.4,855.1,147.3,3.15,0.2,25.19,47.6,0
5666.3,1210.8,801.7,98.0,1.06,5.18,22.8,33.2,0
9070.3,891.9,994.8,12.4,1.28,2.57,20.26,34.9,0
4987.6,650.7,1011.0,16.0,0.67,3.5,12.77,45.8,0
5395.4,883.6,733.5,22.5,0.79,4.22,16.53,63.0,0
8987.3,913.5,662.5,146.6,1.21,4.75,20.41,38.8,0
4751.9,998.9,572.4,74.2,2.06,0.2,17.82,49.9,0
5174.8,774.6,857.4,43.1,3.1,4.96,16.35,44.6,0
5779.5,995.3,536.9,226.5,0.91,3.01,30.85,49.3,0
7261.1,392.3,871.9,37.9,1.2,6.2,25.76,45.8,0
6311.7,588.7,1117.7,165.0,1.15,3.2,28.75,37.9,0
4061.1,832.8,772.2,215.7,0.96,2.47,17.91,50.4,0
5201.7,865.9,732.0,47.7,3.15,6.85,19.66,47.1,0
5089.0,617.6,1289.5,59.4,2.44,1.59,18.43,59.4,0
5884.2,851.9,1182.1,142.0,3.64,2.72,12.37,49.7,0
6638.8,675.2,681.8,126.9,1.92,1.68,21.71,33.3,0
6627.3,744.6,880.6,129.8,1.02,2.83,18.15,51.3,0
3336.0,1005.0,922.3,137.6,0.81,8.21,17.96,52.2,0
7595.9,981.8,894.8,228.5,0.3,0.97,16.91,48.7,0
6378.9,600.6,1249.2,22.4,0.86,3.36,19.76,57.2,0
8076.8,588.5,869.2,184.9,0.63,5.97,23.11,28.0,0
6666.3,717.8,902.2,63.5,2.75,3.44,16.24,58.4,0
7652.0,794.7,1001.5,95.9,2.93,4.98,18.63,47.5,0
6699.8,668.4,1111.8,30.5,0.68,2.67,18.98,53.8,0
8019.3,1008.1,1056.1,112.5,1.57,3.73,19.46,37.8,0
6783.4,869.5,968.4,195.0,0.83,3.36,16.67,29.0,0
5853.1,881.2,507.1,32.7,3.59,3.53,22.16,43.8,0
9408.7,546.7,742.6,73.4,0.97,6.93,20.05,46.2,0
7333.6,1033.5,1030.3,95.8,1.82,2.48,18.91,33.1,0
6860.6,236.0,905.1,33.9,4.33,4.77,21.63,50.4,0
4085.5,966.8,1031.7,185.3,2.61,6.4,19.51,48.2,0
4067.5,986.9,1265.2,191.0,1.78,5.38,16.69,58.7,1
6439.1,713.5,591.1,202.3,1.6,3.32,21.12,45.6,0
6218.3,1054.6,1100.3,144.3,0.59,7.37,20.51,56.7,0
5078.8,787.4,777.3,126.7,1.28,4.4,12.24,45.3,0
6211.5,812.5,1055.8,70.4,1.81,6.18,23.98,46.6,0
8382.9,867.9,840.9,160.7,2.64,2.68,15.02,51.4,0
7043.1,1437.3,1317.9,112.2,1.22,5.46,20.01,46.8,0
4288.5,1068.9,878.6,233.3,2.24,5.68,18.42,38.2,0
5832.7,940.2,709.1,232.7,1.1,2.08,20.69,33.0,0
4792.6,617.4,942.4,218.2,3.13,7.39,17.95,37.1,0
5418.5,828.7,921.3,92.8,2.35,6.82,21.16,48.7,0
5379.6,637.4,1100.4,94.6,2.71,2.65,25.23,48.4,0
5283.5,964.4,948.6,206.1,4.45,0.46,18.0,56.4,0
4117.3,828.1,1394.5,177.7,3.53,3.56,18.44,44.6,0
5808.5,575.1,825.5,172.0,0.74,3.75,17.2,48.6,0
5159.1,816.2,828.1,74.3,1.79,2.5,21.27,52.7,0
1605.8,630.1,717.1,201.7,3.63,2.83,18.96,32.5,0
9079.5,830.2,868.8,143.3,2.63,6.08,20.48,35.9,0
7633.2,628.2,900.8,112.8,0.54,8.0,15.32,54.4,0
5435.5,805.5,911.9,209.0,0.86,5.95,20.23,36.8,0
6028.2,950.1,864.8,100.7,2.06,7.13,12.85,38.7,0
4242.5,789.4,715.8,160.4,2.08,4.01,22.04,51.0,0
8543.6,721.8,656.0,117.2,0.55,0.2,17.37,32.8,0
8845.9,840.7,767.5,146.3,1.09,2.62,18.4,35.6,0
6235.0,939.4,1101.1,19.3,2.77,2.19,20.5,44.2,0
7535.3,578.6,1148.5,116.1,1.26,6.46,15.77,38.6,0
6262.9,852.1,833.1,138.0,3.1,0.2,15.89,30.4,0
3994.9,1063.5,642.9,123.3,1.43,4.38,29.58,44.0,0
5382.3,914.7,832.1,204.9,2.31,3.62,19.93,49.3,0
6197.9,811.6,1310.2,81.6,1.0,4.9,23.71,35.1,0
5318.2,927.9,1069.8,213.3,2.94,1.61,17.37,43.2,0
5672.0,890.5,971.2,102.8,3.52,6.91,19.29,56.0,0
5862.9,950.7,1061.8,169.7,0.9,4.44,17.07,49.0,0
5878.7,395.2,1188.9,29.9,2.64,1.19,25.53,35.9,0
6078.4,489.3,596.4,56.0,2.75,1.55,21.03,55.1,0
4409.1,1001.0,763.8,185.1,1.51,2.93,18.55,49.1,0
4924.5,498.9,733.7,12.8,3.58,5.34,22.11,42.2,0
4073.1,880.3,979.2,232.8,0.34,2.1,17.33,50.5,0
7466.7,729.6,885.2,53.8,0.63,5.51,14.75,38.5,0
2841.5,600.8,1016.4,217.3,4.22,3.89,24.57,44.5,0
7730.4,869.9,738.5,128.7,3.22,7.72,19.05,41.8,0
8079.5,840.2,1151.8,139.9,1.03,2.53,21.49,55.1,0
5546.7,1222.1,834.7,29.4,3.6,3.86,18.91,35.4,0
2095.3,675.0,1002.8,94.0,3.98,6.19,21.6,49.8,0
5458.0,1088.0,1113.0,45.9,3.1,1.9,12.22,43.4,0
5903.7,870.5,1095.3,131.0,2.14,1.7,16.82,38.3,0
4484.1,667.8,929.4,136.7,1.65,1.1,12.72,35.1,0
5227.2,959.8,1030.3,173.2,3.02,5.47,26.66,54.0,0
8295.3,913.1,1233.2,212.0,1.52,0.39,20.6,50.8,1
6997.4,807.2,963.0,117.7,1.96,4.72,18.68,29.8,0
4613.2,853.3,689.5,63.7,0.92,2.25,16.62,50.5,0
3603.6,680.6,978.3,86.7,0.76,2.27,24.51,32.2,0
5509.5,634.8,841.8,204.8,1.9,0.2,27.1,48.3,0
5679.8,951.9,333.4,43.5,1.7,3.75,21.32,22.8,0
6744.3,755.2,951.6,154.3,4.37,2.13,20.95,23.8,0
5197.0,784.0,875.7,13.0,3.94,3.46,21.09,48.5,0
6767.2,856.0,1104.4,66.5,0.68,3.49,17.92,59.5,0
8902.7,853.1,685.0,146.0,2.69,8.32,19.37,57.8,0
7223.3,514.1,518.7,115.0,3.02,1.71,12.71,43.0,0
5927.9,1057.3,887.1,123.5,1.49,5.26,15.91,52.8,0
5725.3,824.2,933.6,161.9,2.44,3.14,21.49,44.5,0
5465.0,759.5,870.6,64.0,7.14,5.46,19.01,47.8,0
7771.0,886.2,854.6,74.6,1.52,3.54,24.79,41.9,0
5059.0,847.3,614.9,167.4,0.3,8.44,15.21,52.2,0
6067.8,953.4,819.4,133.8,4.27,3.85,24.31,52.1,0
6076.8,907.6,773.4,13.4,2.18,4.25,17.64,48.6,0
5247.3,943.6,1086.0,164.2,2.36,6.97,17.53,32.5,0
3941.3,1070.2,933.5,152.6,4.48,3.1,17.53,51.4,0
6484.5,976.7,788.8,28.1,0.67,6.58,17.03,47.5,0
5908.5,767.9,1229.3,181.9,3.75,6.98,22.5,48.0,1
6750.4,575.4,790.8,130.1,1.47,2.61,17.78,20.0,0
5199.6,1133.6,972.7,57.1,0.3,6.01,12.57,27.2,0
7831.2,752.5,813.3,138.7,3.81,1.6,21.22,51.8,0
4684.8,705.4,1208.9,147.0,1.77,4.53,21.4,62.0,0
8568.1,452.7,869.1,221.6,3.26,2.36,19.53,37.0,0
3378.5,867.7,875.6,180.7,3.95,3.83,20.19,43.7,0
6652.2,829.8,819.2,79.4,2.83,5.71,19.84,20.7,0
6713.1,497.0,893.2,37.2,0.92,6.81,22.77,41.4,0
4806.7,890.7,1113.9,206.2,1.59,0.2,25.79,43.1,0
6636.6,700.4,1036.1,204.6,1.68,1.82,15.32,39.2,0
7919.3,1338.1,856.2,50.3,1.17,7.39,27.54,57.3,0
2674.8,686.1,1224.3,24.3,1.22,4.0,25.56,47.4,0
6754.1,713.0,1042.1,173.7,2.81,3.92,18.85,39.7,0
2260.1,625.0,753.6,176.2,0.7,6.48,21.2,49.4,0
4551.5,1055.6,546.3,50.7,0.98,0.2,25.23,54.7,0
8443.7,725.4,758.7,163.7,2.58,1.51,22.69,34.1,0
5127.3,655.0,940.9,74.2,3.26,6.47,22.33,36.3,0
4239.2,941.4,981.4,69.9,3.5,0.2,24.43,29.9,0
5703.1,523.9,1149.0,84.6,3.89,4.09,13.97,42.6,0
9101.9,925.0,609.2,129.7,1.24,0.2,16.42,47.2,0
3252.5,1156.3,753.4,195.0,0.71,2.65,19.43,36.9,0
4423.0,913.3,590.9,124.7,1.24,6.82,24.19,56.2,0
8246.1,927.6,555.5,78.5,0.64,0.2,27.11,52.5,0
8786.6,974.0,711.9,213.3,2.26,3.2,22.73,36.4,0
5844.9,1141.9,930.7,22.7,2.77,6.22,17.95,35.6,0
4141.4,1042.0,1019.7,193.3,2.66,1.84,19.74,31.9,0
9143.8,887.9,641.4,190.4,1.31,4.82,17.1,40.8,0
8391.7,980.8,672.0,68.3,2.7,8.54,17.76,58.4,0
7018.4,622.8,458.4,55.6,2.23,5.82,17.08,36.7,0
4781.4,955.3,897.2,211.2,3.3,4.53,22.22,49.7,0
5926.5,598.9,688.9,138.5,3.2,8.01,21.71,45.0,0
5759.5,726.6,1215.9,20.6,2.55,4.37,24.25,28.9,0
6496.3,183.5,940.2,214.9,5.39,3.67,20.94,52.5,0
8176.5,880.3,812.3,90.3,2.17,1.36,18.45,40.2,0
7319.1,671.2,709.0,88.7,0.86,6.12,21.99,39.5,0
4383.9,1022.2,521.2,158.0,3.72,9.11,24.84,44.7,0
8064.7,878.0,549.1,162.1,0.85,0.2,22.52,42.1,0
6469.7,1024.8,713.1,91.3,1.91,1.9,25.39,53.6,0
7030.6,583.3,696.2,43.0,1.83,3.79,21.08,39.3,0
8199.8,1007.7,630.2,137.0,1.74,1.81,14.3,46.8,0
4332.6,1221.2,933.0,153.8,0.48,6.0,23.41,49.5,0
5946.3,952.8,963.1,207.9,1.57,5.55,23.23,34.9,0
5202.8,958.1,749.1,121.4,4.61,5.01,26.82,45.3,0
3648.2,833.9,1275.7,158.5,1.54,8.59,16.89,36.6,0
6520.1,695.1,465.7,22.5,0.3,4.81,20.96,49.0,0
9767.3,952.2,862.8,215.7,1.76,2.66,20.77,22.8,0
3239.9,498.8,801.9,85.3,2.66,1.13,19.08,56.6,0
5951.6,716.4,728.8,155.4,1.9,5.19,14.31,40.4,0
6960.8,445.8,696.5,220.7,1.3,1.19,18.63,46.3,0
6184.6,659.3,848.5,196.4,0.79,5.85,19.02,47.1,0
5830.3,928.4,800.4,156.7,1.23,2.8,18.32,40.3,0
4051.2,901.1,763.8,171.8,2.54,0.2,21.63,39.1,0
6349.2,810.2,564.3,221.8,2.97,6.54,26.33,46.7,0
4864.9,834.1,494.0,196.8,0.98,5.42,22.99,56.1,0
2715.1,422.8,786.5,150.3,3.25,6.0,16.7,49.2,0
7791.9,725.5,761.5,161.5,2.0,0.2,24.09,41.2,0
7437.6,663.7,806.7,43.9,2.18,7.33,24.54,56.6,0
6077.5,668.2,826.1,118.1,2.33,8.64,22.38,60.2,0
6343.6,919.9,735.0,79.2,1.18,1.56,26.55,42.4,0
7611.5,627.9,803.3,109.4,4.31,4.98,19.36,47.5,0
6336.5,679.1,662.2,162.3,4.81,3.02,28.75,48.2,0
7356.0,382.6,1185.3,44.3,0.71,2.97,21.13,59.0,0
5553.8,741.2,674.1,14.0,0.52,4.68,10.78,51.0,0
7968.0,582.4,768.4,101.3,2.09,2.53,28.91,53.4,0
6481.2,815.8,690.8,84.1,0.89,3.57,15.38,61.6,0
6291.1,609.8,687.1,106.7,2.59,8.95,19.61,47.0,0
4094.9,820.9,855.4,224.2,2.11,0.78,18.28,50.8,0
6430.4,771.1,827.5,172.6,1.23,4.85,18.9,47.6,0
4752.1,1134.4,748.9,85.3,0.5,9.74,19.99,44.3,0
5042.6,899.4,787.6,51.2,1.89,4.13,23.87,32.8,0
4776.9,432.1,691.6,152.3,0.32,5.8,21.84,35.2,0
4400.6,547.0,938.4,161.2,2.94,2.1,19.97,31.0,0
9187.2,811.0,1302.1,121.2,0.75,1.82,18.2,48.5,0
7997.0,614.0,657.5,58.9,1.87,0.65,19.3,50.3,0
8880.6,206.3,936.7,16.6,0.73,4.23,24.49,35.4,0
4165.7,1069.9,859.9,71.1,1.58,8.58,21.06,39.2,0
6106.9,944.0,997.1,115.1,0.49,5.59,17.1,44.3,0
